slug,canonical_key,title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
jose-pereira,jose-pereira-centro-cultural-de-cabo-verde-2026-03-17,José Pereira,2026-03-17,2026-03-28,Centro Cultural de Cabo Verde,"Rua de São Bento, 640, 1250-220, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/LUMNARA_Imagem-Cartaz@2x-100.jpg,artes,,,approved,agendalx,229603,https://www.agendalx.pt/wp-json/agendalx/v1/events,6887152d45f53515704536fdc6e73b1c8c5a3ed2,Exposição de fotografia.,fotografia,,artes,,,38.718392,-9.15542,https://es-la.facebook.com/CCCV.PT/,210 187 393,,,,,,
daniel-barroca,daniel-barroca-museu-nacional-de-arte-contemporanea-do-chiado-2026-03-17,Daniel Barroca,2026-03-17,2026-04-12,Museu Nacional de Arte Contemporânea do Chiado,"Rua Serpa Pinto, 4 | Rua Capelo, 13, 1200-444, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Imagem1-13.jpg,artes,,,approved,agendalx,231347,https://www.agendalx.pt/wp-json/agendalx/v1/events,dbddaf5a642034dc9cc5d90fd8c33d7914578963,"<em>Video Drawings</em> parte de uma série de vídeos realizados pelo artista em 2001, evocando referências ao Realismo Socialista dos anos 30, aos filmes pioneiros de Serguei Eisenstein e ao univer...",vídeo,,artes,,,38.70846,-9.141161,www.museuartecontemporanea.gov.pt,213 432 148,,,museu,,,
avenida-211,avenida-211-mac-ccb-2026-03-17,Avenida 211,2026-03-17,2026-04-05,MAC/CCB,"Praça do Império (Centro Cultural de Belém), 1449-003, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/09/Avenida211_kapputt_Catarina-Dias.jpg,artes,,,approved,agendalx,221087,https://www.agendalx.pt/wp-json/agendalx/v1/events,36e4294376ede6fc50f11d229346fc2710271332,"Entre 2006 e 2014, o n.º 211 da Avenida da Liberdade foi um dos epicentros da criação artística em Lisboa, acolhendo mais de quatro dezenas de artistas e músicos em residências, estúdios e proj...",,,artes,,,38.695503,-9.208354,https://www.ccb.pt/macccb/,213 612 878,,,museu,belem,,
manuel-chavajay,manuel-chavajay-galeria-pedro-cera-2026-03-17,Manuel Chavajay,2026-03-17,2026-04-01,Galeria Pedro Cera,"Rua do Patrocínio 67E, 1350-229, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/dddd-3.jpg,artes,,,approved,agendalx,230057,https://www.agendalx.pt/wp-json/agendalx/v1/events,334e3ae5414b111b35fdb3127859dfb264e7fc62,,,,artes,,,38.7147816,-9.1644495,http://www.pedrocera.com,218 162 032,,,galeria,estrela,,
toma-150-anos-de-zes-povinhos,toma-150-anos-de-zes-povinhos-museu-bordalo-pinheiro-2026-03-17,Toma! 150 Anos de Zés Povinhos,2026-03-17,2026-09-06,Museu Bordalo Pinheiro,"Campo Grande, 382, 1700-097, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/Ze-povinho.jpg,artes,,,approved,agendalx,232803,https://www.agendalx.pt/wp-json/agendalx/v1/events,43e74a5917f45939a8273e01df74acdc96fbfd1a,"O Museu Bordalo Pinheiro assinala um marco maior da cultura visual portuguesa com a exposição <em>Toma! 150 anos de Zés Povinhos</em>, comissariada por Jorge Silva e João Alpuim Botelho. Criado...",,,artes,,,38.758853,-9.154189,http://museubordalopinheiro.pt,215 818 540,,,museu,alvalade,,
eduardo-male,eduardo-male-estacao-elevatoria-a-vapor-dos-barbadinhos-2026-03-17,Eduardo Malé,2026-03-17,2026-03-22,Estação Elevatória a Vapor dos Barbadinhos,"Rua do Alviela, 12, 1170-012, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Imagem1-12.jpg,artes,,,approved,agendalx,230135,https://www.agendalx.pt/wp-json/agendalx/v1/events,6c2e2f68b1f06289020e7df44015d9c1c1a86ea0,"Em <em>Água Mole em Pedra Dura</em>, Eduardo Malé, o reconhecido artista plástico santomense, regressa ao circuito expositivo através de um conjunto de mapas onde cada traço anuncia movimento e c...",,,artes,,,38.7197308,-9.1199116,http://www.epal.pt,218 100 263,,,museu,sao-vicente,,
make-ceramic-great-again,make-ceramic-great-again-cabana-mad-2026-03-17,Make Ceramic Great Again,2026-03-17,2026-05-14,Cabana Mad,"Rua da Misericórdia, 66 - 1º Dto., 1200-273, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/dddd-4-scaled.jpg,artes,,,approved,agendalx,231500,https://www.agendalx.pt/wp-json/agendalx/v1/events,a92548cba263d23d45cb0cd3b5b0385e7e887866,"A cerâmica, hoje mais do que nunca, revela-se um material vivo e maleável, capaz de se transformar em linguagens estéticas e culturais em constante evolução. Na prática contemporânea, torna-...","cerâmica, coletiva",,artes,,,38.712366,-9.142971,www.cabanamad.com,,,,,,,
a-descoberta-da-biblioteca-palacio-galveia,a-descoberta-da-biblioteca-palacio-galveias-biblioteca-palacio-galveias-2026-03-17,À descoberta da Biblioteca Palácio Galveias,2026-03-17,2026-07-28,Biblioteca Palácio Galveias,"Campo Pequeno, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/12/biblioteca-galveias__ALA9342.jpg,visitas guiadas,,free,approved,agendalx,227640,https://www.agendalx.pt/wp-json/agendalx/v1/events,d71c248aab5b989be584a500705aee697f68024d,"No ano em que se comemoram 95 anos da Biblioteca Palácio Galveias, realiza-se a partir de janeiro, sempre às terças, uma visita guiada que dá a conhecer a sua história. Situada junto ao Campo...",gratuito,,visitas guiadas,,,38.742782,-9.144204,http://blx.cm-lisboa.pt/,218 173 090,,,"biblioteca, equipamento-municipal",avenidas-novas,,
la-2,la-boutique-da-cultura-um-teatro-em-cada-bairro-2026-03-17,Lá,2026-03-17,2026-03-25,Boutique da Cultura - Um Teatro em Cada Bairro,"Avenida Colégio Militar, 1500-187, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/la.jpg,teatro,,"a:1:{i:0;a:1:{s:5:""value"";s:2:""10"";}}",approved,agendalx,228323,https://www.agendalx.pt/wp-json/agendalx/v1/events,2ef7de28a16be3948f7f4d6c8873cef9eef1e744,"<em>Lá.</em> <em>Lá na avó, é aonde chamo casa.</em> <em>Lá que me nutro, lá que me encho de amor e sabedoria. Bau de tesouro das mulheres que somos mesmo em corpo de homem.</em> <em>Lá, na...",um teatro em cada bairro,,teatro,,,38.756483,-9.185602,www.boutiquedacultura.org,926 830 272,,,associacao,carnide,,
fevereiro-e-marco-nos-corucheus-2,fevereiro-e-marco-nos-corucheus-corucheus-um-teatro-em-cada-bairro-2026-03-17,Fevereiro e março nos Coruchéus,2026-03-17,2026-03-31,Coruchéus – Um Teatro em Cada Bairro,"Complexo Municipal dos Coruchéus - Rua Alberto de Oliveira, 1700-019, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/INSHADOW-Vultures-de-Lea-Siebrecht-Angela-Bismarck-@InShadow2025.jpg,,,free,approved,agendalx,229478,https://www.agendalx.pt/wp-json/agendalx/v1/events,e998863274375b7b172632510f4f78e53306ab29,"Espaço cultural inaugurado em novembro de 2023 com uma programação multidisciplinar onde as componentes sociais, artísticas e criativas se interligam, que promove sinergias com as comunidades e co...","gratuito, um teatro em cada bairro",,,,,38.751174,-9.144792,,umteatroemcadabairro.corucheus@cm-lisboa.pt,,,equipamento-municipal,alvalade,,
cabeca-coletiva,cabeca-coletiva-escola-das-artes-universidade-autonoma-de-lisboa-2026-03-17,Cabeça Coletiva,2026-03-17,2026-06-30,Escola das Artes - Universidade Autónoma de Lisboa,"Rua Fernando Assis Pacheco, 207, 1350-300, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/cc_foto.jpg,artes,,,approved,agendalx,232645,https://www.agendalx.pt/wp-json/agendalx/v1/events,0a80e4a69b45cfbbcc5d36e99fa08bed4e5344ee,"A Escola das Artes acolhe a segunda edição de <em>Cabeça Coletiva</em>, a decorrer entre março e junho. Este projeto, coordenado pela artista Ana Cardoso, volta a propôr um espaço de encontro, d...","pintura, seminário",,artes,,,38.715042,-9.165881,https://escoladasartes.autonoma.pt/,213 177 662,escoladasartes@autonoma.pt,,escola,,,
marco-na-casa-do-jardim-da-estrela,marco-na-casa-do-jardim-da-estrela-casa-do-jardim-da-estrela-um-teatro-em-cada-bairro-2026-03-17,Março na Casa do Jardim da Estrela,2026-03-17,2026-03-31,Casa do Jardim da Estrela - Um Teatro em Cada Bairro,"Jardim Guerra Junqueiro - Praça da Estrela, 12, 1200-694",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Lituo_foto.jpg,,,free,approved,agendalx,232047,https://www.agendalx.pt/wp-json/agendalx/v1/events,496c0c15cb7329b67b2716daccfa5ec813b42624,"A Casa do Jardim da Estrela – Um Teatro em Cada Bairro é um equipamento cultural da Câmara Municipal de Lisboa, aberto à cidade, a artistas e aos lisboetas, para a construção de uma sociedade m...","gratuito, um teatro em cada bairro",,,,,38.714045,-9.159579,,,umteatroemcadabairro.cjardimestrela@cm-lisboa.pt,"Terça a sábado, das 10h às 18h",,,,
may-i-help-you-posso-ajudar,may-i-help-you-posso-ajudar-mac-ccb-2026-03-17,May I help you? Posso Ajudar?,2026-03-17,2026-12-30,MAC/CCB,"Praça do Império (Centro Cultural de Belém), 1449-003, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/jeff.jpg,artes,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""15"";s:11:""description"";s:105:""inclui acesso a todas as exposições de arte contemporânea e de arquitetura (ver descontos aplicáveis)"";}}",approved,agendalx,231679,https://www.agendalx.pt/wp-json/agendalx/v1/events,4aa5fa9a7a0b68992022341f10ed4e7b44e0a72a,"<p class=""h1__subpages""><em>May I Help You? Posso ajudar? - Artes e artistas da década de 1970 em diante</em> é a nova exposição permanente do MAC/CCB.</p> A questão quotidiana «Posso ajudar?»...","escultura, fotografia, instalação, pintura",,artes,,,38.695503,-9.208354,https://www.ccb.pt/macccb/,213 612 878,,,museu,belem,,
elas-tiveram-medo-e-foram,elas-tiveram-medo-e-foram-museu-do-aljube-resistencia-e-liberdade-2026-03-17,Elas tiveram medo e foram,2026-03-17,2027-01-31,Museu do Aljube – Resistência e Liberdade,"Rua de Augusto Rosa, 42, 1100-532, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/aljube.jpg,ciências,,"a:1:{i:0;a:2:{s:5:""value"";s:1:""4"";s:11:""description"";s:66:""preço normal (ver descontos aplicáveis) - inclui acesso ao museu"";}}",approved,agendalx,232743,https://www.agendalx.pt/wp-json/agendalx/v1/events,637995103e00b96261ac5a6bd0b9bb5a421a453b,"Depois de <em>Mulheres e Resistência – Novas Cartas Portuguesas e outras lutas</em>, o Museu do Aljube Resistência e Liberdade continua a focar, na sua programação, as lutas das mulheres contra...","25 de Abril, ditadura, exposição, resistência",,ciências,,,38.710173,-9.13255,http://www.museudoaljube.pt,215 818 535,info@museudoaljube.pt,,equipamento-municipal,santa-maria-maior,,
alexandre-conefrey-6,alexandre-conefrey-galeria-111-2026-03-17,Alexandre Conefrey,2026-03-17,2026-04-11,Galeria 111,"Rua Dr. João Soares, 5 B, 1600-060 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Sem-titulo-2025-oleo-sobre-papel-1005x705-cm-scaled.jpg,artes,,,approved,agendalx,231764,https://www.agendalx.pt/wp-json/agendalx/v1/events,82ca36c3fb2b27bbceaa0c7b1b90089df06e0634,"Nasceu em 1961, em Lisboa, onde vive e trabalha. Fez o curso de Desenho no Ar.Co, em Lisboa, entre 1993 e 1995, e foi bolseiro no Royal College of Art, em Londres. Tem vasta participação em expos...",pintura,,artes,,,38.753496,-9.152475,https://111.pt/,217 977 418,,,galeria,alvalade,,
concerto-delle-donne,concerto-delle-donne-academia-das-ciencias-de-lisboa-2026-03-17,Concerto delle donne,2026-03-17,2026-03-17,Academia das Ciências de Lisboa,"Rua da Academia das Ciências, 19, 1249-122, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2024/10/Academia-das-Ciencias.jpg,música,,"a:1:{i:0;a:1:{s:5:""value"";s:12:""7,5 € a 15"";}}",approved,agendalx,230466,https://www.agendalx.pt/wp-json/agendalx/v1/events,03897de091d78ac88c1aa30d232c842dcdd64d82,Este <em>Concerto delle donne</em> apresenta três notáveis compositoras cuja arte floresceu apesar das barreiras impostas à sua condição nas sociedades renascentista e barroca. O programa abre c...,música erudita,,música,,,38.713187,-9.149845,http://www.acad-ciencias.pt,213 219 730,,,academia,misericordia,,
no-melhor-cha-cai-a-mosca,no-melhor-cha-cai-a-mosca-culturgest-2026-03-17,No melhor chá cai a mosca,2026-03-17,2026-04-01,Culturgest,"Rua Arco do Cego, 50, 1000-020, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/culturgest.jpg,"ciências, literatura",,free,approved,agendalx,232029,https://www.agendalx.pt/wp-json/agendalx/v1/events,524e7ae37b5271c9af4ba94b8ee949f8f84ff179,"<em>No Melhor Chá Cai a Mosc</em>a é um ciclo de conferências sobre o humor, tema central do espetáculo <em>Uma Mosca no Nosso Chá</em>, da Formiga Atómica, que irá estrear em outubro de 2026 n...","Formiga Atómica, gratuito, humor, pedro vieira",,"ciências, literatura",,,38.740896,-9.142813,http://www.culturgest.pt,217 905 454,,,"auditorio, museu",avenidas-novas,,
os-jugoslavos,os-jugoslavos-teatro-paulo-claro-2026-03-17,Os Jugoslavos,2026-03-17,2026-03-28,Teatro Paulo Claro,"Rua do Açúcar, 37, 1950-006, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Os-jugoslavos.jpg,teatro,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""12"";s:11:""description"";s:41:""preço normal (ver descontos aplicáveis)"";}}",approved,agendalx,228543,https://www.agendalx.pt/wp-json/agendalx/v1/events,fee92f6b96c61ce0b8a5e2d813a38c70a243b453,"<div class=""x14z9mp xat24cr x1lziwak x1vvkbs xtlvy1s x126k92a""> <div dir=""auto""><em>A tristeza, o amor, a esperança e o poder das palavras são os temas deste texto. Uma ficção entre quatro espaç...","+12, Artistas Unidos, Pedro Carraca",,teatro,,,38.741017,-9.102519,https://artistasunidos.pt/,,,,teatro,,,
para-que-servem-as-coisas,para-que-servem-as-coisas-mude-museu-do-design-2026-03-17,Para que servem as coisas?,2026-03-17,2026-10-31,MUDE - Museu do Design,"Rua Augusta, 24, 1100-053, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2024/10/MUDE_estirador_horizontal-1-scaled.jpg,artes,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""11"";s:11:""description"";s:55:""Acesso normal (ver descontos aplicáveis), inclui museu"";}}",approved,agendalx,200414,https://www.agendalx.pt/wp-json/agendalx/v1/events,77fa632d4552ed9dbdba0c3912cdf4b7e599cd69,"Mais do que mostrar os ícones do design existentes no acervo do MUDE, a exposição de longa duração que inaugura no final de outubro e que vai ocupar os pisos 3 e 4 do museu pretende fazer uma rel...",design,,artes,,,38.709176,-9.136667,http://www.mude.pt,218 171 892,Email geral: mude@cm-lisboa.pt,"Abril a setembro: Terça a quinta, das 10h às 19h | sexta e sábado, das 10h às 21h | domingos e feriados, das 10h às 19h
Outubro a março: Terça a quinta, das 10h às 18h | sexta e sábado, das 10h às 20h | domingos e feriados, das 10h às 18h

Encerra a 25 de dezembro e 1 de janeiro","equipamento-municipal, museu",santa-maria-maior,,
reservas-visitaveis-do-museu-nacional-de-etnologia,reservas-visitaveis-do-museu-nacional-de-etnologia-museu-nacional-de-etnologia-2026-03-17,Reservas visitáveis do Museu Nacional de Etnologia,2026-03-17,2026-12-31,Museu Nacional de Etnologia,"Avenida Ilha da Madeira, 1400, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2021/04/amazonia.jpg,"ciências, visitas guiadas",,,approved,agendalx,82524,https://www.agendalx.pt/wp-json/agendalx/v1/events,6990ea4880490a2763a1c81d5c2b3ec3f0af4271,Sector de reserva visitável do Museu Nacional de Etnologia alberga um total de cerca de 3000 peças. As Galerias da Vida Rural são um espaço dedicado às coleções ilustrativas dos temas da agricu...,,,"ciências, visitas guiadas",,,38.7059718,-9.2079317,http://mnetnologia.wordpress.com,213 041 160,,,museu,belem,,
shortcutz-lisboa,shortcutz-lisboa-sociedade-de-instrucao-guilherme-cossoul-2026-03-17,Shortcutz Lisboa,2026-03-17,2026-07-28,Sociedade de Instrução Guilherme Cossoul,"Rua Nova da Piedade, 66, 1200-299 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2022/03/shortcutz.jpg,cinema,,free,approved,agendalx,25707,https://www.agendalx.pt/wp-json/agendalx/v1/events,8188d8ca39b292dba9235725b158c0c385c7ed02,"O <a href=""https://shortcutznetwork.com/"" target=""_blank"" rel=""noopener""><em>Shortcutz</em> </a>consiste numa competição e mostra semanal de curtas-metragens, que decorre ao longo de todo o ano. Tem...","conversa, gratuito",,cinema,,,38.714125,-9.153229,www.guilhermecossoul.pt,213 973 471,,,,misericordia,,
os-bichos-de-lisboa,os-bichos-de-lisboa-museu-do-dinheiro-2026-03-18,Os Bichos de Lisboa,2026-03-18,2026-05-31,Museu do Dinheiro,"Largo de São Julião, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/11/Os-bichos.png,ciências,,free,approved,agendalx,225872,https://www.agendalx.pt/wp-json/agendalx/v1/events,bbdeb57f0d52a582e855c26cbd7d8c4fce803bd6,A exposição <em>Os Bichos de Lisboa - Do fragmento à forma </em>propõe uma viagem pela história da relação entre os lisboetas e os animais que habitaram a cidade ao longo dos séculos. Foi real...,gratuito,,ciências,,,38.7086338,-9.1390898,http://www.museudodinheiro.pt,213 213 240,,,museu,santa-maria-maior,,
sabaprodaktion,sabaprodaktion-zaratan-arte-contemporanea-2026-03-18,Sabaprodaktion,2026-03-18,2026-04-18,Zaratan - Arte Contemporânea,"Rua de São Bento, 432, 1250-221 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Cardboaard-Noise-scaled.jpg,artes,,free,approved,agendalx,231892,https://www.agendalx.pt/wp-json/agendalx/v1/events,7a4cbc8dce6d75a8e9fda284935fbc41d310ab75,"A Zaratan apresenta <em>Cardboard Noise</em>, uma exposição individual site-specific que transfigura integralmente o espaço da galeria ao recobri-lo com cartões (pintados) imprimidos com a sua pr?...","gratuito, instalação, pintura",,artes,,,0,0,https://zaratan.pt/pt/,965 218 382,info@zaratan.pt,,galeria,,,
ciclo-de-cinema-ambiental-ii,ciclo-de-cinema-ambiental-ii-hub-criativo-da-mouraria-2026-03-18,Ciclo de Cinema Ambiental II,2026-03-18,2026-09-02,Hub Criativo da Mouraria,"Travessa dos Lagares 1, 1100-495, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/11/estacoes1.jpg,cinema,,free,approved,agendalx,227131,https://www.agendalx.pt/wp-json/agendalx/v1/events,2867ba3a0f67f8350597ce9cda00e1b8705dc682,"O <span data-olk-copy-source=""MessageBody"">ciclo é composto por dez documentários contemporâneos de vários países e tem como objetivo promover debates, estimular a reflexão e mudanças no modo d...","ambiente, ciclo, conversa, gratuito",,cinema,,,38.71577,-9.132377,https://www.hubcriativomouraria.pt/,218 170 202,,,organizacao,santa-maria-maior,,
